row_id,series,region,score,ratio,active,category,notes,url
9555,series_1,latam,53535,0.555,false,delta,"row 9555 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9555
9556,series_2,apac,53572,0.556,true,baseline,"row 9556 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9556
9557,series_3,emea,53609,0.557,false,extended,"row 9557 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9557
9558,series_4,amer,53646,0.558,true,stress,"row 9558 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9558
9559,series_5,latam,53683,0.559,false,delta,"row 9559 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9559
9560,series_6,apac,53720,0.560,true,baseline,"row 9560 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9560
9561,series_7,emea,53757,0.561,false,extended,"row 9561 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9561
9562,series_8,amer,53794,0.562,true,stress,"row 9562 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9562
9563,series_9,latam,53831,0.563,false,delta,"row 9563 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9563
9564,series_10,apac,53868,0.564,true,baseline,"row 9564 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9564
9565,series_11,emea,53905,0.565,false,extended,"row 9565 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9565
9566,series_12,amer,53942,0.566,true,stress,"row 9566 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9566
9567,series_13,latam,53979,0.567,false,delta,"row 9567 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9567
9568,series_14,apac,54016,0.568,true,baseline,"row 9568 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9568
9569,series_15,emea,54053,0.569,false,extended,"row 9569 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9569
9570,series_16,amer,54090,0.570,true,stress,"row 9570 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9570
9571,series_0,latam,54127,0.571,false,delta,"row 9571 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9571
9572,series_1,apac,54164,0.572,true,baseline,"row 9572 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9572
9573,series_2,emea,54201,0.573,false,extended,"row 9573 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9573
9574,series_3,amer,54238,0.574,true,stress,"row 9574 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9574
9575,series_4,latam,54275,0.575,false,delta,"row 9575 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9575
9576,series_5,apac,54312,0.576,true,baseline,"row 9576 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9576
9577,series_6,emea,54349,0.577,false,extended,"row 9577 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9577
9578,series_7,amer,54386,0.578,true,stress,"row 9578 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9578
9579,series_8,latam,54423,0.579,false,delta,"row 9579 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9579
9580,series_9,apac,54460,0.580,true,baseline,"row 9580 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9580
9581,series_10,emea,54497,0.581,false,extended,"row 9581 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9581
9582,series_11,amer,54534,0.582,true,stress,"row 9582 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9582
9583,series_12,latam,54571,0.583,false,delta,"row 9583 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9583
9584,series_13,apac,54608,0.584,true,baseline,"row 9584 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9584
9585,series_14,emea,54645,0.585,false,extended,"row 9585 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9585
9586,series_15,amer,54682,0.586,true,stress,"row 9586 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9586
9587,series_16,latam,54719,0.587,false,delta,"row 9587 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9587
9588,series_0,apac,54756,0.588,true,baseline,"row 9588 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9588
9589,series_1,emea,54793,0.589,false,extended,"row 9589 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9589
9590,series_2,amer,54830,0.590,true,stress,"row 9590 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9590
9591,series_3,latam,54867,0.591,false,delta,"row 9591 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9591
9592,series_4,apac,54904,0.592,true,baseline,"row 9592 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9592
9593,series_5,emea,54941,0.593,false,extended,"row 9593 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9593
9594,series_6,amer,54978,0.594,true,stress,"row 9594 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9594
9595,series_7,latam,55015,0.595,false,delta,"row 9595 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9595
9596,series_8,apac,55052,0.596,true,baseline,"row 9596 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9596
9597,series_9,emea,55089,0.597,false,extended,"row 9597 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9597
9598,series_10,amer,55126,0.598,true,stress,"row 9598 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9598
9599,series_11,latam,55163,0.599,false,delta,"row 9599 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9599
9600,series_12,apac,55200,0.600,true,baseline,"row 9600 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9600
9601,series_13,emea,55237,0.601,false,extended,"row 9601 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9601
9602,series_14,amer,55274,0.602,true,stress,"row 9602 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9602
9603,series_15,latam,55311,0.603,false,delta,"row 9603 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9603
9604,series_16,apac,55348,0.604,true,baseline,"row 9604 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9604
9605,series_0,emea,55385,0.605,false,extended,"row 9605 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9605
9606,series_1,amer,55422,0.606,true,stress,"row 9606 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9606
9607,series_2,latam,55459,0.607,false,delta,"row 9607 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9607
9608,series_3,apac,55496,0.608,true,baseline,"row 9608 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9608
9609,series_4,emea,55533,0.609,false,extended,"row 9609 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9609
9610,series_5,amer,55570,0.610,true,stress,"row 9610 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9610
9611,series_6,latam,55607,0.611,false,delta,"row 9611 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9611
9612,series_7,apac,55644,0.612,true,baseline,"row 9612 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9612
9613,series_8,emea,55681,0.613,false,extended,"row 9613 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9613
9614,series_9,amer,55718,0.614,true,stress,"row 9614 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9614
9615,series_10,latam,55755,0.615,false,delta,"row 9615 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9615
9616,series_11,apac,55792,0.616,true,baseline,"row 9616 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9616
9617,series_12,emea,55829,0.617,false,extended,"row 9617 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9617
9618,series_13,amer,55866,0.618,true,stress,"row 9618 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9618
9619,series_14,latam,55903,0.619,false,delta,"row 9619 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9619
9620,series_15,apac,55940,0.620,true,baseline,"row 9620 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9620
9621,series_16,emea,55977,0.621,false,extended,"row 9621 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9621
9622,series_0,amer,56014,0.622,true,stress,"row 9622 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9622
9623,series_1,latam,56051,0.623,false,delta,"row 9623 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9623
9624,series_2,apac,56088,0.624,true,baseline,"row 9624 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9624
9625,series_3,emea,56125,0.625,false,extended,"row 9625 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9625
9626,series_4,amer,56162,0.626,true,stress,"row 9626 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9626
9627,series_5,latam,56199,0.627,false,delta,"row 9627 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9627
9628,series_6,apac,56236,0.628,true,baseline,"row 9628 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9628
9629,series_7,emea,56273,0.629,false,extended,"row 9629 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9629
9630,series_8,amer,56310,0.630,true,stress,"row 9630 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9630
9631,series_9,latam,56347,0.631,false,delta,"row 9631 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9631
9632,series_10,apac,56384,0.632,true,baseline,"row 9632 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9632
9633,series_11,emea,56421,0.633,false,extended,"row 9633 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9633
9634,series_12,amer,56458,0.634,true,stress,"row 9634 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9634
9635,series_13,latam,56495,0.635,false,delta,"row 9635 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9635
9636,series_14,apac,56532,0.636,true,baseline,"row 9636 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9636
9637,series_15,emea,56569,0.637,false,extended,"row 9637 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9637
9638,series_16,amer,56606,0.638,true,stress,"row 9638 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9638
9639,series_0,latam,56643,0.639,false,delta,"row 9639 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9639
9640,series_1,apac,56680,0.640,true,baseline,"row 9640 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9640
9641,series_2,emea,56717,0.641,false,extended,"row 9641 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9641
9642,series_3,amer,56754,0.642,true,stress,"row 9642 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/9642
