id	format	path	source_type	source_id	license_status	license_review_status	privacy	size_class	features	expected_signals	quality_tier	original_url	local_cache_path	notes
xlsx_date_formats_apache_poi_dateformattests_counts	xlsx	external_quality/xlsx/apache-poi/DateFormatTests.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;date_format;time_format;count_guard	no_empty_output;exact_count:## Flags=1;exact_count:## Tests=1;exact_count:Saturday-October-1952=3;exact_count:02:35:27.000 PM=2;exact_count:01-01-2025=1;exact_count:Saturday-February-2003 4:5:6 AM=1;exact_count:11 days 14=2;order:## Flags|## Tests|Saturday-October-1952	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/DateFormatTests.xlsx	external_quality/xlsx/apache-poi	Local-only count guard on Apache POI date-format workbook; catches duplicated test sections and drift in representative formatted date/time outputs
xlsx_number_formats_apache_poi_numberformattests	xlsx	external_quality/xlsx/apache-poi/NumberFormatTests.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;number_format;currency;commas	no_empty_output;contains_all:Number Format Tests|£012.30|before ¥12.30|1,234,567|0.04%;table_marker	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/NumberFormatTests.xlsx	external_quality/xlsx/apache-poi	Apache-2.0 Apache POI workbook covering currency, grouping, percent, and escaped-text number formats; normal output should keep human-readable formatted values
xlsx_number_formats_apache_poi_numberformattests_counts	xlsx	external_quality/xlsx/apache-poi/NumberFormatTests.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;number_format;currency;percent;count_guard	no_empty_output;exact_count:## Flags=1;exact_count:## Tests=1;exact_count:£012.30=1;exact_count:0.04%=1;exact_count:-before ¥12.30=1;exact_count:1,234,500.00%%=2;order:## Flags|## Tests|£012.30|0.04%	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/NumberFormatTests.xlsx	external_quality/xlsx/apache-poi	Local-only count guard on Apache POI number-format workbook; catches duplicated sections and drift in representative currency, escaped-text, and percent formatting
xlsx_formula_cache_apache_poi_multisheet_refs_counts	xlsx	external_quality/xlsx/apache-poi/55906-MultiSheetRefs.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;formula_cache;multi_sheet;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:## Sheet2=1;exact_count:## Sheet3=1;exact_count:Hello!=1;exact_count:Middle!=1;exact_count:Bye!=1;exact_count:27.5=1;order:## Sheet1|## Sheet2|## Sheet3	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only count guard on Apache POI multi-sheet formula-cache workbook; catches duplicated sheet blocks or repeated cached values
xlsx_formula_cells_apache_poi_sampless_counts	xlsx	external_quality/xlsx/apache-poi/SampleSS.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;formula_cache;multi_sheet;count_guard	no_empty_output;exact_count:## First Sheet=1;exact_count:## Sheet Number 2=1;exact_count:## Sheet3=1;exact_count:cb=10=1;exact_count:cb=2=1;exact_count:cb=sum=1;exact_count:I'm in bold blue, on a yellow background=1;order:## First Sheet|## Sheet Number 2|cb=sum|## Sheet3	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only count guard on Apache POI sample workbook with visible formula results on the second sheet; catches duplicated sheet sections and drift in simple cached-formula rows
xlsx_hidden_sheet_policy_apache_poi_twosheetsonehidden_counts	xlsx	external_quality/xlsx/apache-poi/TwoSheetsOneHidden.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hidden_sheet;count_guard;sheet_policy	no_empty_output;exact_count:## Sheet2=1;exact_count:Sheet2A1=1;max_count:## Sheet1=0;max_count:Sheet1A1=0	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/TwoSheetsOneHidden.xlsx	external_quality/xlsx/apache-poi	Local-only hidden-sheet guard on Apache POI workbook; catches regressions that leak hidden-sheet headings or cells into normal markdown
xlsx_hidden_rows_apache_poi_group_test_counts	xlsx	external_quality/xlsx/apache-poi/GroupTest.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hidden_rows;count_guard;duplicate_guard	no_empty_output;exact_count:inner=2;exact_count:expanded=6;exact_count:collapsed=4;exact_count:## Sheet1=1;table_marker	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only grouped-row count guard on Apache POI workbook; catches accidental row duplication or visibility-policy drift in normal output
xlsx_hidden_sheet_policy_apache_poi_twosheetsonehidden	xlsx	external_quality/xlsx/apache-poi/TwoSheetsOneHidden.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hidden_sheet;sheet_policy	no_empty_output;contains_all:## Sheet2|Sheet2A1;not_contains:## Sheet1	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/TwoSheetsOneHidden.xlsx	external_quality/xlsx/apache-poi	Apache-2.0 Apache POI workbook with one hidden and one visible sheet; current normal policy should skip the hidden sheet and render the visible sheet only
xlsx_merged_cells_apache_poi_tables_counts	xlsx	external_quality/xlsx/apache-poi/Tables.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;merged_cells;count_guard;sheet_order_guard	no_empty_output;exact_count:(ii) Examples Showing the Effects of the Budget changes on Different Categories of Single and Married Taxpayers=1;exact_count:Example 2=1;exact_count:EXAMPLE 4=1;exact_count:## Exp2 (2)=1;exact_count:## Exp3 (2)=1;exact_count:## Exp4=1;order:(ii) Examples Showing the Effects of the Budget changes on Different Categories of Single and Married Taxpayers|## Exp2 (2)|## Exp3 (2)|## Exp4	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only merged-cell count guard on Apache POI Tables workbook; locks the unique merged heading and downstream sheet order without assuming repeated footnote text or repeated income brackets are globally unique across all examples
xlsx_shared_hyperlink_apache_poi_sharedhyperlink_counts	xlsx	external_quality/xlsx/apache-poi/sharedhyperlink.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hyperlink;shared_hyperlink;blank_cell_guard;count_guard	no_empty_output;exact_count:## Hoja1=1;exact_count:http://www.apache.org=4;max_count:| http://www.apache.org | 0 |=0;max_count:|  | 0 |=0;order:## Hoja1|http://www.apache.org	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only shared-hyperlink guard on Apache POI workbook after self-closing blank-cell parsing fix; catches regressions that leak spurious zero-valued styled blanks next to shared hyperlinks
xlsx_formula_display_apache_poi_simplenormal_counts	xlsx	external_quality/xlsx/apache-poi/SimpleNormal.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;formula_display;date_format;sheet_order;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:## Sheet Number 2=1;exact_count:test 2=1;exact_count:This is sheet 2=1;exact_count:1990-01-01=1;exact_count:10=1;max_count:32874=0;order:## Sheet1|test 2|## Sheet Number 2|1990-01-01|10	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SimpleNormal.xlsx	external_quality/xlsx/apache-poi	Local-only formula-display guard on Apache POI SimpleNormal workbook; catches drift that leaks raw date serials or loses visible cached formula results while preserving current sheet order
xlsx_single_cell_table_apache_poi_counts	xlsx	external_quality/xlsx/apache-poi/SingleCellTable.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;table;single_cell;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:99=1;table_marker;order:## Sheet1|99	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SingleCellTable.xlsx	external_quality/xlsx/apache-poi	Local-only single-cell-table guard on Apache POI workbook; catches regressions that drop or duplicate the smallest table-object normal path
xlsx_multicell_sheet_order_apache_poi_simplemulticell_counts	xlsx	external_quality/xlsx/apache-poi/SimpleMultiCell.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;multi_sheet;table;empty_sheet;count_guard;sheet_order	no_empty_output;exact_count:## Sheet1=1;exact_count:## Sheet2=1;exact_count:## Sheet3=1;exact_count:(empty sheet)=2;exact_count:| 1 |  |  |  |  |=1;exact_count:| 7 | 8 | 9 | 10 |  |=1;exact_count:| 11 | 12 | 13 | 14 | 15 |=1;order:## Sheet1|## Sheet2|## Sheet3	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SimpleMultiCell.xlsx	external_quality/xlsx/apache-poi	Local-only multi-sheet grid guard on Apache POI workbook; catches drift in visible table width, empty-sheet handling, and sheet-order preservation on a small deterministic matrix
xlsx_excel_tables_apache_poi_exceltables_counts	xlsx	external_quality/xlsx/apache-poi/ExcelTables.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;table;duplicate_guard;utf8	no_empty_output;exact_count:## ExcelTable=1;exact_count:| Name | Age | AgeGroup |  |  |  | Name | Age | AgeGroup |=1;exact_count:Anton=2;exact_count:Bertha=2;exact_count:Cäsar=2;order:## ExcelTable|Anton|Bertha|Cäsar;table_marker	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only guard on Apache POI ExcelTables workbook; locks current single-sheet duplicated table lowering and UTF-8 cell preservation without assuming a smarter table-object abstraction
xlsx_excel_tables_apache_poi_exceltables_body_counts	xlsx	external_quality/xlsx/apache-poi/ExcelTables.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;table;duplicate_guard;utf8;row_guard	no_empty_output;exact_count:## ExcelTable=1;exact_count:| Anton | 44 | 4 |  |  |  | Anton | 44 | 4 |=1;exact_count:| Bertha | 33 | 3 |  |  |  | Bertha | 33 | 3 |=1;exact_count:| Cäsar | 21 | 2 |  |  |  | Cäsar | 21 | 2 |=1;max_count:## Sheet2=0;table_marker;order:## ExcelTable|Anton|Bertha|Cäsar	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only row-level duplication guard on Apache POI ExcelTables workbook; catches accidental re-emission or row loss inside the current dual-block table layout while preserving UTF-8 data cells
xlsx_formula_eval_copy_apache_poi_counts	xlsx	external_quality/xlsx/apache-poi/FormulaEvalTestData_Copy.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	medium	xlsx;formula;cached_values;unsupported_formula;count_guard	no_empty_output;exact_count:## EverythingTests=1;exact_count:DATA SECTION=1;exact_count:INTEGRAL=1;exact_count:IRR/NPV=1;exact_count:IntersectionEval=1;exact_count:RangeEval=1;exact_count:Not supported by XSSF=4;exact_count:Address=1;exact_count:[Book1]Sheet1!$C2=1;exact_count:'[Book1]Sheet1'!$C2=1;exact_count:2000-12-25=1;order:## EverythingTests|DATA SECTION|IntersectionEval|RangeEval|<END-OF-FUNCTIONS>|Address	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only formula-eval guard on Apache POI workbook copy; catches large-sheet structural drift around unsupported formulas, cached date values, and address rendering without binding to the full repeated EXPECTED VALUE matrix
xlsx_formula_eval_copy_apache_poi_matrix_counts	xlsx	external_quality/xlsx/apache-poi/FormulaEvalTestData_Copy.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	medium	xlsx;formula;matrix;unsupported_formula;count_guard	no_empty_output;exact_count:## EverythingTests=1;exact_count:FORMULA=369;exact_count:EXPECTED VALUE=369;exact_count:WILL_NEVER_IMPLEMENT=150;exact_count:Not supported by XSSF=4;exact_count:IntersectionEval=1;exact_count:RangeEval=1;exact_count:Address=1;order:## EverythingTests|IntersectionEval|RangeEval|Address	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Local-only matrix-structure guard on Apache POI formula-eval workbook; catches duplicated or truncated formula/result sections without binding to the full numeric payload of every function row
pptx_minimal_openxmlsdk_mcppt	pptx	external_quality/pptx/openxml-sdk/mcppt.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;minimal;presentationml	no_empty_output;contains_all:## Slide 1|### abc|def	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/mcppt.pptx	external_quality/pptx/openxml-sdk	MIT-licensed Open XML SDK minimal PPTX sample with simple title/body ordering; useful small positive control for baseline PresentationML routing
pptx_minimal_openxmlsdk_mcppt_counts	pptx	external_quality/pptx/openxml-sdk/mcppt.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;minimal;count_guard;openxml_sdk	no_empty_output;exact_count:## Slide 1=1;exact_count:### abc=1;exact_count:def=1;max_count:## Slide 2=0;not_contains:<a:;order:## Slide 1|### abc|def	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/mcppt.pptx	external_quality/pptx/openxml-sdk	Local-only minimal deck count guard on Open XML SDK sample; catches duplicated title/body emission or raw PresentationML leakage on the smallest text-only slide path
pptx_text_openxmlsdk_presentation_counts	pptx	external_quality/pptx/openxml-sdk/Presentation.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	medium	pptx;text;image;count_guard;slide_order	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:### Title=1;exact_count:And More=1;exact_count:### Different Layout=1;exact_count:Bullet List=1;exact_count:![slide-2-image-1](assets/=1;image_ref;order:## Slide 1|### Title|And More|## Slide 2|### Different Layout|Bullet List|More	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Presentation.pptx	external_quality/pptx/openxml-sdk	Local-only count guard on Open XML SDK presentation sample; catches duplicated slide headings or mixed text-image layout drift while preserving current slide order
pptx_mediareference_openxmlsdk_counts	pptx	external_quality/pptx/openxml-sdk/mediareference.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;image;count_guard;media_reference	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:![slide-1-image-1](assets/=1;exact_count:![slide-2-image-1](assets/=1;max_count:(empty)=0;image_ref;asset_count_min:2;order:## Slide 1|slide-1-image-1|## Slide 2|slide-2-image-1	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/mediareference.pptx	external_quality/pptx/openxml-sdk	Local-only image-only slide guard on Open XML SDK media-reference sample; catches dropped slide blocks or duplicated image markdown on decks with no body text
