row_id	series	region	score	ratio	active	category	notes	url
592	series_14	apac	21904	0.592	true	baseline	row 592 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/592
593	series_15	emea	21941	0.593	false	extended	row 593 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/593
594	series_16	amer	21978	0.594	true	stress	row 594 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/594
595	series_0	latam	22015	0.595	false	delta	row 595 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/595
596	series_1	apac	22052	0.596	true	baseline	row 596 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/596
597	series_2	emea	22089	0.597	false	extended	row 597 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/597
598	series_3	amer	22126	0.598	true	stress	row 598 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/598
599	series_4	latam	22163	0.599	false	delta	row 599 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/599
600	series_5	apac	22200	0.600	true	baseline	row 600 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/600
601	series_6	emea	22237	0.601	false	extended	row 601 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/601
602	series_7	amer	22274	0.602	true	stress	row 602 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/602
603	series_8	latam	22311	0.603	false	delta	row 603 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/603
604	series_9	apac	22348	0.604	true	baseline	row 604 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/604
605	series_10	emea	22385	0.605	false	extended	row 605 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/605
606	series_11	amer	22422	0.606	true	stress	row 606 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/606
607	series_12	latam	22459	0.607	false	delta	row 607 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/607
608	series_13	apac	22496	0.608	true	baseline	row 608 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/608
609	series_14	emea	22533	0.609	false	extended	row 609 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/609
610	series_15	amer	22570	0.610	true	stress	row 610 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/610
611	series_16	latam	22607	0.611	false	delta	row 611 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/611
612	series_0	apac	22644	0.612	true	baseline	row 612 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/612
613	series_1	emea	22681	0.613	false	extended	row 613 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/613
614	series_2	amer	22718	0.614	true	stress	row 614 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/614
615	series_3	latam	22755	0.615	false	delta	row 615 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/615
616	series_4	apac	22792	0.616	true	baseline	row 616 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/616
617	series_5	emea	22829	0.617	false	extended	row 617 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/617
618	series_6	amer	22866	0.618	true	stress	row 618 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/618
619	series_7	latam	22903	0.619	false	delta	row 619 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/619
620	series_8	apac	22940	0.620	true	baseline	row 620 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/620
621	series_9	emea	22977	0.621	false	extended	row 621 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/621
622	series_10	amer	23014	0.622	true	stress	row 622 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/622
623	series_11	latam	23051	0.623	false	delta	row 623 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/623
624	series_12	apac	23088	0.624	true	baseline	row 624 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/624
625	series_13	emea	23125	0.625	false	extended	row 625 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/625
626	series_14	amer	23162	0.626	true	stress	row 626 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/626
627	series_15	latam	23199	0.627	false	delta	row 627 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/627
628	series_16	apac	23236	0.628	true	baseline	row 628 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/628
629	series_0	emea	23273	0.629	false	extended	row 629 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/629
630	series_1	amer	23310	0.630	true	stress	row 630 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/630
631	series_2	latam	23347	0.631	false	delta	row 631 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/631
632	series_3	apac	23384	0.632	true	baseline	row 632 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/632
633	series_4	emea	23421	0.633	false	extended	row 633 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/633
634	series_5	amer	23458	0.634	true	stress	row 634 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/634
635	series_6	latam	23495	0.635	false	delta	row 635 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/635
636	series_7	apac	23532	0.636	true	baseline	row 636 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/636
637	series_8	emea	23569	0.637	false	extended	row 637 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/637
638	series_9	amer	23606	0.638	true	stress	row 638 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/638
639	series_10	latam	23643	0.639	false	delta	row 639 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/639
640	series_11	apac	23680	0.640	true	baseline	row 640 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/640
641	series_12	emea	23717	0.641	false	extended	row 641 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/641
642	series_13	amer	23754	0.642	true	stress	row 642 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/642
643	series_14	latam	23791	0.643	false	delta	row 643 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/643
644	series_15	apac	23828	0.644	true	baseline	row 644 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/644
645	series_16	emea	23865	0.645	false	extended	row 645 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/645
646	series_0	amer	23902	0.646	true	stress	row 646 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/646
647	series_1	latam	23939	0.647	false	delta	row 647 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/647
648	series_2	apac	23976	0.648	true	baseline	row 648 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/648
649	series_3	emea	24013	0.649	false	extended	row 649 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/649
650	series_4	amer	24050	0.650	true	stress	row 650 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/650
651	series_5	latam	24087	0.651	false	delta	row 651 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/651
652	series_6	apac	24124	0.652	true	baseline	row 652 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/652
653	series_7	emea	24161	0.653	false	extended	row 653 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/653
654	series_8	amer	24198	0.654	true	stress	row 654 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/654
655	series_9	latam	24235	0.655	false	delta	row 655 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/655
656	series_10	apac	24272	0.656	true	baseline	row 656 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/656
657	series_11	emea	24309	0.657	false	extended	row 657 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/657
658	series_12	amer	24346	0.658	true	stress	row 658 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/658
659	series_13	latam	24383	0.659	false	delta	row 659 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/659
660	series_14	apac	24420	0.660	true	baseline	row 660 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/660
661	series_15	emea	24457	0.661	false	extended	row 661 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/661
662	series_16	amer	24494	0.662	true	stress	row 662 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/662
663	series_0	latam	24531	0.663	false	delta	row 663 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/663
664	series_1	apac	24568	0.664	true	baseline	row 664 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/664
665	series_2	emea	24605	0.665	false	extended	row 665 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/665
666	series_3	amer	24642	0.666	true	stress	row 666 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/666
667	series_4	latam	24679	0.667	false	delta	row 667 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/667
668	series_5	apac	24716	0.668	true	baseline	row 668 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/668
669	series_6	emea	24753	0.669	false	extended	row 669 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/669
670	series_7	amer	24790	0.670	true	stress	row 670 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/670
671	series_8	latam	24827	0.671	false	delta	row 671 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/671
672	series_9	apac	24864	0.672	true	baseline	row 672 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/672
673	series_10	emea	24901	0.673	false	extended	row 673 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/673
674	series_11	amer	24938	0.674	true	stress	row 674 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/674
675	series_12	latam	24975	0.675	false	delta	row 675 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/675
