id	format	path	source_type	source_id	license_status	license_review_status	privacy	size_class	features	expected_signals	quality_tier	original_url	local_cache_path	notes	proposed_rel_path	migration_action	migration_note	quality_tags	quality_note	proposed_expected_fail	proposed_skip_reason
xlsx_datetimes_xlsxwriter_datetimes_counts	xlsx	external_quality/xlsx/xlsxwriter/generated/datetimes.xlsx	tool_fixture	xlsxwriter_examples	BSD-2-Clause	approved	external_cache	small	xlsx;date_format;time_format;second_source;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:| 2013-01-23 | dd/mm/yy |=1;exact_count:| 2013-01-23 | d mmmm yyyy |=1;exact_count:| 2013-01-23 12:30:05 | dd/mm/yy hh:mm:ss.000 |=1;exact_count:| 12:30:05 | hh:mm:ss.000 |=1;max_count:41297=0;table_marker;order:## Sheet1|Formatted date|dd/mm/yy|d mmmm yyyy|dd/mm/yy hh:mm:ss.000|hh:mm:ss.000	reference	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/datetimes.py	external_quality/xlsx/xlsxwriter/generated	Local-only second-source date/time-format guard generated from the official XlsxWriter datetimes example; selected because it provides stable formatted date, datetime, and time rows in a tiny BSD-2-Clause workbook without relying on Apache POI fixtures	xlsx/xlsxwriter/generated/datetimes.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_merged_range_xlsxwriter_merge1_counts	xlsx	external_quality/xlsx/xlsxwriter/generated/merge1.xlsx	tool_fixture	xlsxwriter_examples	BSD-2-Clause	approved	external_cache	small	xlsx;merged_cells;second_source;duplicate_guard;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:| Merged Range |=2;exact_count:|  |=2;max_count:(empty sheet)=0;table_marker;order:## Sheet1|Merged Range|Merged Range	reference	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/merge1.py	external_quality/xlsx/xlsxwriter/generated	Local-only second-source merged-range guard generated from the official XlsxWriter merge1 example; catches regressions that drop or over-duplicate the current top-left merged text while preserving the present one-column table shape	xlsx/xlsxwriter/generated/merge1.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
pptx_shapes_chart_image_python_pptx_shp_shapes_table_shape_counts	pptx	external_quality/pptx/python-pptx/shp-shapes.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	medium	pptx;shape;image;chart;table_shape;count_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:| shapes[3] |  |=1;exact_count:|  |  |=1;exact_count:Picture is shapes[2]=1;exact_count:| Category | Sales |=1;max_count:### Comments=0;not_contains:<br>;not_contains:<a:;not_contains:<c:;table_marker;image_ref;order:## Slide 1|Picture is shapes[2]|shapes[3]|1st Qtr|## Slide 2	reference	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-shapes.pptx	external_quality/pptx/python-pptx	Local-only near-empty-table-shape guard on python-pptx slide-shapes sample; catches accidental table omission, duplicated shape text, or raw XML leakage while preserving the current one-cell empty table shape before the chart block and the trailing empty second slide	pptx/python-pptx/shp-shapes.pptx	needs_source_review	source_id missing or not found in staging source catalog				
pptx_chart_type_python_pptx_cht_chart_type_rowshape_counts	pptx	external_quality/pptx/python-pptx/cht-chart-type.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	medium	pptx;chart;row_shape;fallback;count_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 8=1;exact_count:| 2002-01-05 | 32.0 | 12.0 |=9;exact_count:| Category 4 | 4.5 | 2.8 | 5.0 |=12;exact_count:| 1st Qtr | 8.2 |=2;exact_count:[Chart data not embedded in chart cache]=7;not_contains:<br>;not_contains:<a:;not_contains:<c:;table_marker;order:## Slide 1|2002-01-05|## Slide 4|1st Qtr|## Slide 5|[Chart data not embedded in chart cache]|## Slide 8|1969-02-20	reference	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-chart-type.pptx	external_quality/pptx/python-pptx	Local-only row-shape guard on python-pptx chart-type sample; catches chart-table row duplication drift across repeated cached charts and no-cache fallback slides without depending only on short repeated headers	pptx/python-pptx/cht-chart-type.pptx	needs_source_review	source_id missing or not found in staging source catalog				
pptx_text_openxmlsdk_presentation_image_order_counts	pptx	external_quality/pptx/openxml-sdk/Presentation.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	medium	pptx;text;image;slide_order;count_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:### Title=1;exact_count:### Different Layout=1;exact_count:Bullet List=1;exact_count:![slide-2-image-1](assets/=1;max_count:### Comments=0;max_count:(empty)=0;not_contains:<a:;order:## Slide 1|### Title|And More|## Slide 2|![slide-2-image-1](assets/|### Different Layout|Bullet List|More	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Presentation.pptx	external_quality/pptx/openxml-sdk	Local-only image/text ordering guard on Open XML SDK presentation sample; catches slide-image reordering, accidental empty-slide fallback, or appendix leakage on a compact second-source mixed-layout deck	pptx/openxml-sdk/Presentation.pptx	needs_source_review	source_id missing or not found in staging source catalog				
docx_complex01_openxmlsdk_textbox_appendix_shape_counts	docx	external_quality/docx/openxml-sdk/Complex01.docx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	large	docx;textbox;appendix_order;count_guard	no_empty_output;exact_count:## Text Boxes=1;exact_count:### Text Box 1=1;exact_count:### Text Box 2=1;exact_count:### Text Box 3=1;exact_count:### Text Box 4=1;exact_count:### Text Box 5=1;exact_count:### Text Box 6=1;exact_count:1. Eric White: This is a comment.=1;exact_count:This is my interesting abstract.=2;exact_count:Here is a text box.=2;max_count:rId=0;order:## Comments|1. Eric White: This is a comment.|## Text Boxes|### Text Box 1|Eric White|### Text Box 2|Eric White|### Text Box 3|This is my interesting abstract.|### Text Box 6|Here is a text box.	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Complex01.docx	external_quality/docx/openxml-sdk	Local-only text-box appendix guard on Open XML SDK Complex01; catches numbering drift, duplicate appendix headings, or leaked relationship ids while preserving the current six-entry text-box appendix shape	docx/openxml-sdk/Complex01.docx	needs_source_review	source_id missing or not found in staging source catalog				
docx_notes_openxmlsdk_image_body_order_counts	docx	external_quality/docx/openxml-sdk/Notes.docx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	medium	docx;image;body_order;note_paragraphs;count_guard	no_empty_output;exact_count:![image](assets/image01.png)=1;exact_count:![image](assets/image02.png)=1;exact_count:Note: Lorem ipsum dolor sit amet=1;exact_count:Note: On the Insert tab, the galleries include items that are designed to coordinate with the overall look of your document.=1;max_count:rId=0;image_ref;asset_count_min:2;order:# Overview|Note: Lorem ipsum dolor sit amet|![image](assets/image01.png)|# First Section|## Procedures|Note: On the Insert tab, the galleries include items that are designed to coordinate with the overall look of your document.|## Contraindications|![image](assets/image02.png)|# Summary	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Notes.docx	external_quality/docx/openxml-sdk	Local-only image/body-order guard on Open XML SDK Notes sample; catches reordered embedded images, duplicate note paragraphs, leaked relationship ids, or extension-policy drift while preserving the current two PNG image interleave across note-style body sections	docx/openxml-sdk/Notes.docx	needs_source_review	source_id missing or not found in staging source catalog				
epub_cfi_idpf_epub30_test_0140_counts	epub	external_quality/epub/idpf-epub-testsuite/epub30-test-0140.epub	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	approved	external_cache	large	epub;link;internal_ref;external_ref;spine_order;count_guard	no_empty_output;exact_count:# EPUB/xhtml/front.xhtml=1;exact_count:# EPUB CFI Conformance Test Document: 0140=1;exact_count:# EPUB/xhtml/epubcfi-001.xhtml=1;exact_count:# Intra-Publication Linking=1;exact_count:# EPUB/xhtml/epubcfi-002.xhtml=1;exact_count:[Click to test path](../package.opf#epubcfi(/6/6!/4/2/2/1))=1;exact_count:[Click to test correction of broken link](../package.opf#epubcfi(/6/8[cfiref]!/4/2/2/1))=1;exact_count:# EPUB/xhtml/epubcfi-003.xhtml=1;exact_count:# Inter-Publication Linking=1;exact_count:# EPUB/xhtml/epubcfi-004.xhtml=1;exact_count:[Link to Chapter 1 of Moby Dick](https://epub-samples.googlecode.com/files/moby-dick-20120118.epub#epubcfi('/6/14!/4/2/2/2/2/1'))=1;not_contains:-->;not_contains:<script;not_contains:<style;order:# EPUB/xhtml/front.xhtml|# EPUB CFI Conformance Test Document: 0140|# EPUB/xhtml/epubcfi-001.xhtml|# Intra-Publication Linking|# EPUB/xhtml/epubcfi-002.xhtml|[Click to test path](../package.opf#epubcfi(/6/6!/4/2/2/1))|[Click to test correction of broken link](../package.opf#epubcfi(/6/8[cfiref]!/4/2/2/1))|# EPUB/xhtml/epubcfi-003.xhtml|# Inter-Publication Linking|# EPUB/xhtml/epubcfi-004.xhtml|[Link to Chapter 1 of Moby Dick](https://epub-samples.googlecode.com/files/moby-dick-20120118.epub#epubcfi('/6/14!/4/2/2/2/2/1'))	reference	https://github.com/IDPF/epub-testsuite/tree/main/content/30/epub30-test-0140	external_quality/epub/idpf-epub-testsuite	Local-only strong CFI/link-order guard on the IDPF 0140 EPUB sample; catches reordered spine sections, lost intra-publication CFI links, or leaked commented markup beyond the earlier broad contains-all row	epub/idpf-epub-testsuite/epub30-test-0140.epub	needs_source_review	source_id missing or not found in staging source catalog				
xml_namespace_cpython_simple_ns_counts	xml	external_quality/xml/cpython/simple-ns.xml	tool_fixture	cpython_xml_tests	PSF-2.0	approved	external_cache	small	xml;namespace;processing_instruction;comment;literal_passthrough;count_guard	no_empty_output;exact_count:```xml=1;exact_count:<?pi data?>=1;exact_count:<!-- comment -->=1;exact_count:<root xmlns='namespace'>=1;exact_count:<element key='value'>text</element>=1;exact_count:<element>text</element>tail=1;exact_count:<empty-element/>=1;exact_count:</root>=1;order:```xml|<?pi data?>|<!-- comment -->|<root xmlns='namespace'>|<element key='value'>text</element>|<element>text</element>tail|<empty-element/>|</root>	reference	https://github.com/python/cpython/blob/main/Lib/test/xmltestdata/simple-ns.xml	external_quality/xml/cpython	Local-only namespace/PI/comment count guard on the CPython simple-ns XML fixture; catches dropped literal nodes, duplicate tail text, or namespace/comment leakage regressions in XML passthrough	xml/cpython/simple-ns.xml	needs_source_review	source_id missing or not found in staging source catalog				
xml_iso_8859_1_cpython_test_counts	xml	external_quality/xml/cpython/test.xml	tool_fixture	cpython_xml_tests	PSF-2.0	approved	external_cache	medium	xml;encoding_decl;iso_8859_1;literal_passthrough;count_guard	"no_empty_output;exact_count:```xml=1;exact_count:<?xml version=""1.0"" encoding=""iso-8859-1""?>=1;exact_count:<TITLE>Introduction to XSL</TITLE>=1;exact_count:<H1>Introduction to XSL</H1>=1;exact_count:<LI>Who are you?</LI>=1;exact_count:µ=1;not_contains:utf8 decode failed;order:```xml|<?xml version=""1.0"" encoding=""iso-8859-1""?>|<TITLE>Introduction to XSL</TITLE>|<H1>Introduction to XSL</H1>|<LI>Who are you?</LI>|µ"	reference	https://github.com/python/cpython/blob/main/Lib/test/xmltestdata/test.xml	external_quality/xml/cpython	Local-only iso-8859-1 XML guard on the CPython test fixture; catches decode fallback regressions or dropped literal nodes while preserving the encoded micro-sign tail	xml/cpython/test.xml	needs_source_review	source_id missing or not found in staging source catalog				
zip_hidden_entries_policy_repo_sample_counts	zip	samples/main_process/zip/zip_hidden_entries_policy.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;hidden_entries;policy;unsupported;count_guard	no_empty_output;exact_count:# dir/.env=1;exact_count:> Skipped: unsupported file type: env=1;exact_count:# docs/readme.md=1;exact_count:# Visible=1;exact_count:Body.=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;order:# dir/.env|> Skipped: unsupported file type: env|# docs/readme.md|# Visible|Body.	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_hidden_entries_policy.zip	samples/main_process/zip	Local-only hidden-entry policy guard on the repo ZIP sample; catches accidental emission of hidden system entries while preserving the current explicit unsupported `.env` skip and visible markdown member order		fix_unresolved_path	path does not resolve; inspect possible_matches before editing; source_id missing or not found in staging source catalog				
zip_nested_archive_boundary_repo_sample_counts	zip	samples/main_process/zip/zip_nested_archive_boundary.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;nested_archive;unsupported_boundary;count_guard	no_empty_output;exact_count:# docs/readme.md=1;exact_count:# Outer=1;exact_count:Archive note.=1;exact_count:# nested/archive.zip=1;exact_count:> Skipped: nested archive is not supported: zip=1;exact_count:# nested/tool.jar=1;exact_count:> Skipped: nested archive is not supported: jar=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;order:# docs/readme.md|# Outer|Archive note.|# nested/archive.zip|> Skipped: nested archive is not supported: zip|# nested/tool.jar|> Skipped: nested archive is not supported: jar	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_nested_archive_boundary.zip	samples/main_process/zip	Local-only nested-archive boundary guard on the repo ZIP sample; catches accidental descent into nested archives, duplicate nested entry text, or broken unsupported-entry ordering		fix_unresolved_path	path does not resolve; inspect possible_matches before editing; source_id missing or not found in staging source catalog				
zip_sorted_entries_repo_sample_counts	zip	samples/main_process/zip/zip_sorted_entries.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;entry_order;csv;markdown;text;count_guard	no_empty_output;exact_count:# a-first.md=1;exact_count:# First=1;exact_count:Sorted markdown entry.=1;exact_count:# m-middle.csv=1;exact_count:| Name | Role |=1;exact_count:| Ada | Engineer |=1;exact_count:# z-last.txt=1;exact_count:Last entry text.=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;table_marker;order:# a-first.md|# First|Sorted markdown entry.|# m-middle.csv|# z-last.txt|Last entry text.	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_sorted_entries.zip	samples/main_process/zip	Local-only sorted-entry guard on the repo ZIP sample; catches archive entry-order drift across markdown, csv, and plain-text members while preserving the current deterministic sorted traversal		fix_unresolved_path	path does not resolve; inspect possible_matches before editing; source_id missing or not found in staging source catalog				
